"Max Temperature, Min Temperature, Average Temperature, Error, Precipitation, Snowfall, Error, Heating Degree Days, Cooling Degree Days, Error Daily Lister (2022-01-01 - 2023-04-01), Stn: 12921"
2022-06-05,102,74,88.0,M,0.00,0.0,0,0,23,M
2022-06-06,104,76,90.0,M,0.00,0.0,0,0,25,M
2022-06-07,104,77,90.5,M,0.00,0.0,0,0,26,M
2022-06-08,101,77,89.0,M,0.00,0.0,0,0,24,M
2022-06-09,99,76,87.5,M,0.00,0.0,0,0,23,M
2022-06-10,101,77,89.0,M,0.00,0.0,0,0,24,M
2022-06-11,104,78,91.0,M,0.00,0.0,0,0,26,M
2022-06-12,105,76,90.5,M,0.00,0.0,0,0,26,M
2022-06-13,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-06-14,100,78,89.0,M,0.00,0.0,0,0,24,M
2022-06-15,95,80,87.5,M,0.00,0.0,0,0,23,M
2022-06-16,102,76,89.0,M,0.00,0.0,0,0,24,M
2022-06-17,98,75,86.5,M,0.00,0.0,0,0,22,M
2022-06-18,98,74,86.0,M,0.00,0.0,0,0,21,M
2022-06-19,100,76,88.0,M,0.00,0.0,0,0,23,M
2022-06-20,100,75,87.5,M,0.00,0.0,0,0,23,M
2022-06-21,100,77,88.5,M,0.00,0.0,0,0,24,M
2022-06-22,98,77,87.5,M,0.00,0.0,0,0,23,M
2022-06-23,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-06-24,101,76,88.5,M,0.00,0.0,0,0,24,M
2022-06-25,100,76,88.0,M,0.00,0.0,0,0,23,M
2022-06-26,99,78,88.5,M,0.00,0.0,0,0,24,M
2022-06-27,101,75,88.0,M,T,0.0,0,0,23,M
2022-06-28,91,71,81.0,M,0.53,0.0,0,0,16,M
2022-06-29,97,69,83.0,M,0.00,0.0,0,0,18,M
2022-06-30,98,74,86.0,M,0.00,0.0,0,0,21,M
2022-07-01,100,76,88.0,M,0.00,0.0,0,0,23,M
2022-07-02,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-07-03,100,80,90.0,M,0.00,0.0,0,0,25,M
2022-07-04,101,77,89.0,M,0.00,0.0,0,0,24,M
2022-07-05,100,78,89.0,M,0.00,0.0,0,0,24,M
2022-07-06,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-07-07,100,78,89.0,M,0.00,0.0,0,0,24,M
2022-07-08,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-07-09,104,78,91.0,M,0.00,0.0,0,0,26,M
2022-07-10,106,80,93.0,M,0.00,0.0,0,0,28,M
2022-07-11,107,82,94.5,M,0.00,0.0,0,0,30,M
2022-07-12,105,80,92.5,M,0.00,0.0,0,0,28,M
2022-07-13,104,81,92.5,M,0.00,0.0,0,0,28,M
2022-07-14,102,78,90.0,M,0.00,0.0,0,0,25,M
2022-07-15,97,74,85.5,M,0.01,0.0,0,0,21,M
2022-07-16,100,76,88.0,M,0.00,0.0,0,0,23,M
2022-07-17,102,76,89.0,M,0.00,0.0,0,0,24,M
2022-07-18,101,77,89.0,M,0.00,0.0,0,0,24,M
2022-07-19,103,78,90.5,M,0.00,0.0,0,0,26,M
2022-07-20,104,78,91.0,M,0.00,0.0,0,0,26,M
2022-07-21,102,80,91.0,M,0.00,0.0,0,0,26,M
2022-07-22,102,79,90.5,M,0.00,0.0,0,0,26,M
2022-07-23,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-07-24,101,79,90.0,M,0.00,0.0,0,0,25,M
2022-07-25,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-07-26,101,75,88.0,M,0.00,0.0,0,0,23,M
2022-07-27,99,78,88.5,M,0.00,0.0,0,0,24,M
2022-07-28,100,77,88.5,M,0.00,0.0,0,0,24,M
2022-07-29,101,79,90.0,M,0.00,0.0,0,0,25,M
2022-07-30,101,75,88.0,M,0.00,0.0,0,0,23,M
2022-07-31,101,79,90.0,M,0.00,0.0,0,0,25,M
2022-08-01,100,76,88.0,M,0.00,0.0,0,0,23,M
2022-08-02,102,78,90.0,M,0.00,0.0,0,0,25,M
2022-08-03,103,79,91.0,M,0.00,0.0,0,0,26,M
2022-08-04,103,79,91.0,M,0.00,0.0,0,0,26,M
2022-08-05,100,78,89.0,M,0.00,0.0,0,0,24,M
2022-08-06,97,78,87.5,M,0.05,0.0,0,0,23,M
2022-08-07,99,78,88.5,M,0.00,0.0,0,0,24,M
2022-08-08,98,78,88.0,M,T,0.0,0,0,23,M
2022-08-09,98,77,87.5,M,0.00,0.0,0,0,23,M
2022-08-10,101,78,89.5,M,T,0.0,0,0,25,M
2022-08-11,99,78,88.5,M,0.03,0.0,0,0,24,M
2022-08-12,99,75,87.0,M,0.02,0.0,0,0,22,M
2022-08-13,102,77,89.5,M,0.00,0.0,0,0,25,M
2022-08-14,88,76,82.0,M,0.04,0.0,0,0,17,M
2022-08-15,88,74,81.0,M,0.18,0.0,0,0,16,M
2022-08-16,97,75,86.0,M,0.00,0.0,0,0,21,M
2022-08-17,97,77,87.0,M,0.00,0.0,0,0,22,M
2022-08-18,99,78,88.5,M,0.00,0.0,0,0,24,M
2022-08-19,97,78,87.5,M,0.00,0.0,0,0,23,M
2022-08-20,99,79,89.0,M,0.00,0.0,0,0,24,M
2022-08-21,94,78,86.0,M,T,0.0,0,0,21,M
2022-08-22,96,75,85.5,M,0.25,0.0,0,0,21,M
2022-08-23,91,75,83.0,M,0.02,0.0,0,0,18,M
2022-08-24,90,74,82.0,M,1.50,0.0,0,0,17,M
2022-08-25,93,77,85.0,M,0.00,0.0,0,0,20,M
2022-08-26,94,76,85.0,M,T,0.0,0,0,20,M
2022-08-27,95,76,85.5,M,0.00,0.0,0,0,21,M
2022-08-28,96,78,87.0,M,0.00,0.0,0,0,22,M
2022-08-29,97,77,87.0,M,0.01,0.0,0,0,22,M
2022-08-30,90,78,84.0,M,T,0.0,0,0,19,M
2022-08-31,93,76,84.5,M,0.00,0.0,0,0,20,M
2022-09-01,93,76,84.5,M,0.00,0.0,0,0,20,M
2022-09-02,94,76,85.0,M,0.00,0.0,0,0,20,M
2022-09-03,93,73,83.0,M,0.92,0.0,0,0,18,M
2022-09-04,86,73,79.5,M,0.00,0.0,0,0,15,M
2022-09-05,91,72,81.5,M,0.00,0.0,0,0,17,M
2022-09-06,93,73,83.0,M,0.00,0.0,0,0,18,M
2022-09-07,96,75,85.5,M,0.06,0.0,0,0,21,M
2022-09-08,94,73,83.5,M,0.00,0.0,0,0,19,M
2022-09-09,93,74,83.5,M,T,0.0,0,0,19,M
2022-09-10,93,75,84.0,M,0.00,0.0,0,0,19,M
2022-09-11,95,73,84.0,M,0.00,0.0,0,0,19,M
2022-09-12,93,69,81.0,M,0.00,0.0,0,0,16,M
2022-09-13,93,75,84.0,M,0.00,0.0,0,0,19,M
2022-09-14,92,71,81.5,M,0.00,0.0,0,0,17,M
2022-09-15,92,67,79.5,M,0.00,0.0,0,0,15,M
2022-09-16,93,75,84.0,M,0.00,0.0,0,0,19,M
2022-09-17,95,76,85.5,M,0.00,0.0,0,0,21,M
2022-09-18,95,76,85.5,M,0.00,0.0,0,0,21,M
2022-09-19,96,75,85.5,M,0.00,0.0,0,0,21,M
2022-09-20,96,77,86.5,M,0.00,0.0,0,0,22,M
2022-09-21,95,73,84.0,M,0.00,0.0,0,0,19,M
2022-09-22,97,69,83.0,M,0.00,0.0,0,0,18,M
2022-09-23,96,70,83.0,M,0.00,0.0,0,0,18,M
2022-09-24,93,70,81.5,M,0.00,0.0,0,0,17,M
2022-09-25,95,75,85.0,M,0.00,0.0,0,0,20,M
2022-09-26,95,73,84.0,M,0.00,0.0,0,0,19,M
2022-09-27,90,61,75.5,M,0.00,0.0,0,0,11,M
2022-09-28,89,60,74.5,M,0.00,0.0,0,0,10,M
2022-09-29,92,60,76.0,M,0.00,0.0,0,0,11,M
2022-09-30,91,64,77.5,M,0.00,0.0,0,0,13,M
2022-10-01,88,59,73.5,M,0.00,0.0,0,0,9,M
2022-10-02,84,58,71.0,M,0.00,0.0,0,0,6,M
2022-10-03,87,62,74.5,M,0.00,0.0,0,0,10,M
2022-10-04,86,66,76.0,M,0.00,0.0,0,0,11,M
2022-10-05,88,60,74.0,M,0.00,0.0,0,0,9,M
2022-10-06,90,62,76.0,M,0.00,0.0,0,0,11,M
2022-10-07,85,66,75.5,M,0.00,0.0,0,0,11,M
2022-10-08,89,64,76.5,M,0.00,0.0,0,0,12,M
2022-10-09,87,65,76.0,M,0.00,0.0,0,0,11,M
2022-10-10,88,64,76.0,M,0.00,0.0,0,0,11,M
2022-10-11,87,65,76.0,M,0.00,0.0,0,0,11,M
2022-10-12,94,73,83.5,M,0.00,0.0,0,0,19,M
2022-10-13,93,68,80.5,M,0.00,0.0,0,0,16,M
2022-10-14,90,70,80.0,M,0.00,0.0,0,0,15,M
2022-10-15,92,74,83.0,M,T,0.0,0,0,18,M
2022-10-16,91,73,82.0,M,0.00,0.0,0,0,17,M
2022-10-17,73,61,67.0,M,0.64,0.0,0,0,2,M
2022-10-18,72,52,62.0,M,0.00,0.0,0,3,0,M
2022-10-19,74,46,60.0,M,0.00,0.0,0,5,0,M
2022-10-20,81,50,65.5,M,0.00,0.0,0,0,1,M
2022-10-21,84,56,70.0,M,0.00,0.0,0,0,5,M
2022-10-22,86,64,75.0,M,0.00,0.0,0,0,10,M
2022-10-23,87,68,77.5,M,0.00,0.0,0,0,13,M
2022-10-24,89,65,77.0,M,0.03,0.0,0,0,12,M
2022-10-25,80,54,67.0,M,0.00,0.0,0,0,2,M
2022-10-26,78,47,62.5,M,0.00,0.0,0,2,0,M
2022-10-27,80,52,66.0,M,0.06,0.0,0,0,1,M
2022-10-28,72,57,64.5,M,0.30,0.0,0,0,0,M
2022-10-29,74,52,63.0,M,0.00,0.0,0,2,0,M
2022-10-30,80,50,65.0,M,0.00,0.0,0,0,0,M
2022-10-31,80,53,66.5,M,0.02,0.0,0,0,2,M
2022-11-01,73,60,66.5,M,T,0.0,0,0,2,M
2022-11-02,76,58,67.0,M,0.00,0.0,0,0,2,M
2022-11-03,84,69,76.5,M,T,0.0,0,0,12,M
2022-11-04,88,68,78.0,M,0.01,0.0,0,0,13,M
2022-11-05,78,53,65.5,M,0.00,0.0,0,0,1,M
2022-11-06,85,53,69.0,M,0.00,0.0,0,0,4,M
2022-11-07,87,73,80.0,M,0.05,0.0,0,0,15,M
2022-11-08,82,66,74.0,M,0.00,0.0,0,0,9,M
2022-11-09,83,70,76.5,M,0.01,0.0,0,0,12,M
2022-11-10,83,69,76.0,M,0.00,0.0,0,0,11,M
2022-11-11,82,46,64.0,M,0.02,0.0,0,1,0,M
2022-11-12,61,41,51.0,M,0.00,0.0,0,14,0,M
2022-11-13,60,38,49.0,M,0.00,0.0,0,16,0,M
2022-11-14,66,48,57.0,M,0.17,0.0,0,8,0,M
2022-11-15,56,38,47.0,M,0.00,0.0,0,18,0,M
2022-11-16,59,42,50.5,M,0.00,0.0,0,14,0,M
2022-11-17,58,45,51.5,M,0.00,0.0,0,13,0,M
2022-11-18,55,49,52.0,M,T,0.0,0,13,0,M
2022-11-19,50,40,45.0,M,0.51,0.0,0,20,0,M
2022-11-20,48,41,44.5,M,0.01,0.0,0,20,0,M
2022-11-21,47,41,44.0,M,0.32,0.0,0,21,0,M
2022-11-22,54,47,50.5,M,0.13,0.0,0,14,0,M
2022-11-23,61,50,55.5,M,0.03,0.0,0,9,0,M
2022-11-24,75,60,67.5,M,T,0.0,0,0,3,M
2022-11-25,62,52,57.0,M,0.28,0.0,0,8,0,M
2022-11-26,62,48,55.0,M,0.24,0.0,0,10,0,M
2022-11-27,77,40,58.5,M,0.00,0.0,0,6,0,M
2022-11-28,76,43,59.5,M,T,0.0,0,5,0,M
2022-11-29,81,58,69.5,M,0.01,0.0,0,0,5,M
2022-11-30,62,43,52.5,M,0.00,0.0,0,12,0,M
2022-12-01,51,41,46.0,M,0.04,0.0,0,19,0,M
2022-12-02,65,50,57.5,M,0.06,0.0,0,7,0,M
2022-12-03,66,57,61.5,M,T,0.0,0,3,0,M
2022-12-04,57,52,54.5,M,0.06,0.0,0,10,0,M
2022-12-05,74,56,65.0,M,0.00,0.0,0,0,0,M
2022-12-06,80,61,70.5,M,T,0.0,0,0,6,M
2022-12-07,80,68,74.0,M,T,0.0,0,0,9,M
2022-12-08,81,70,75.5,M,0.00,0.0,0,0,11,M
2022-12-09,79,66,72.5,M,T,0.0,0,0,8,M
2022-12-10,79,69,74.0,M,T,0.0,0,0,9,M
2022-12-11,75,60,67.5,M,T,0.0,0,0,3,M
2022-12-12,75,59,67.0,M,0.01,0.0,0,0,2,M
2022-12-13,79,63,71.0,M,T,0.0,0,0,6,M
2022-12-14,70,45,57.5,M,0.00,0.0,0,7,0,M
2022-12-15,65,36,50.5,M,0.00,0.0,0,14,0,M
2022-12-16,69,42,55.5,M,0.00,0.0,0,9,0,M
2022-12-17,60,39,49.5,M,0.00,0.0,0,15,0,M
2022-12-18,53,34,43.5,M,0.00,0.0,0,21,0,M
2022-12-19,50,44,47.0,M,0.30,0.0,0,18,0,M
2022-12-20,53,44,48.5,M,T,M,0,16,0,M
2022-12-21,50,36,43.0,M,0.00,0.0,0,22,0,M
2022-12-22,65,19,42.0,M,0.00,0.0,0,23,0,M
2022-12-23,33,16,24.5,M,0.00,0.0,0,40,0,M
2022-12-24,40,19,29.5,M,0.00,0.0,0,35,0,M
2022-12-25,50,22,36.0,M,0.00,0.0,0,29,0,M
2022-12-26,66,26,46.0,M,0.00,0.0,0,19,0,M
2022-12-27,60,32,46.0,M,0.00,0.0,0,19,0,M
2022-12-28,75,37,56.0,M,0.00,0.0,0,9,0,M
2022-12-29,74,54,64.0,M,0.00,0.0,0,1,0,M
2022-12-30,72,49,60.5,M,0.00,0.0,0,4,0,M
2022-12-31,77,43,60.0,M,0.00,0.0,0,5,0,M
2023-01-01,78,47,62.5,M,0.00,0.0,0,2,0,M
2023-01-02,82,64,73.0,M,0.01,0.0,0,0,8,M
2023-01-03,79,53,66.0,M,0.00,0.0,M,0,1,M
2023-01-04,77,48,62.5,M,0.00,0.0,M,2,0,M
2023-01-05,75,43,59.0,M,0.00,0.0,0,6,0,M
2023-01-06,80,46,63.0,M,0.00,0.0,0,2,0,M
2023-01-07,74,62,68.0,M,T,0.0,0,0,3,M
2023-01-08,71,51,61.0,M,0.00,0.0,0,4,0,M
2023-01-09,73,46,59.5,M,0.00,0.0,0,5,0,M
2023-01-10,79,55,67.0,M,0.00,0.0,0,0,2,M
2023-01-11,79,52,65.5,M,0.00,0.0,0,0,1,M
2023-01-12,65,44,54.5,M,0.00,0.0,0,10,0,M
2023-01-13,66,36,51.0,M,0.00,0.0,0,14,0,M
2023-01-14,66,32,49.0,M,0.00,0.0,0,16,0,M
2023-01-15,75,48,61.5,M,0.00,0.0,0,3,0,M
2023-01-16,76,55,65.5,M,0.00,0.0,0,0,1,M
2023-01-17,79,50,64.5,M,0.00,0.0,0,0,0,M
2023-01-18,79,55,67.0,M,T,0.0,0,0,2,M
2023-01-19,71,47,59.0,M,0.00,0.0,0,6,0,M
2023-01-20,61,54,57.5,M,T,0.0,0,7,0,M
2023-01-21,66,46,56.0,M,T,0.0,0,9,0,M
2023-01-22,66,42,54.0,M,0.00,0.0,0,11,0,M
2023-01-23,59,37,48.0,M,0.00,0.0,0,17,0,M
2023-01-24,61,45,53.0,M,0.49,0.0,0,12,0,M
2023-01-25,60,35,47.5,M,0.00,0.0,0,17,0,M
2023-01-26,58,34,46.0,M,0.00,0.0,0,19,0,M
2023-01-27,56,35,45.5,M,0.03,0.0,0,19,0,M
2023-01-28,59,48,53.5,M,0.11,0.0,0,11,0,M
2023-01-29,77,46,61.5,M,T,0.0,0,3,0,M
2023-01-30,46,33,39.5,M,0.02,0.0,0,25,0,M
2023-01-31,35,31,33.0,M,0.03,0.0,0,32,0,M
2023-02-01,35,31,33.0,M,0.61,0.0,0,32,0,M
2023-02-02,45,34,39.5,M,0.03,0.0,0,25,0,M
2023-02-03,58,33,45.5,M,0.00,0.0,0,19,0,M
2023-02-04,62,37,49.5,M,0.00,0.0,0,15,0,M
2023-02-05,73,40,56.5,M,0.00,0.0,0,8,0,M
2023-02-06,76,57,66.5,M,T,0.0,0,0,2,M
2023-02-07,72,53,62.5,M,0.26,0.0,0,2,0,M
2023-02-08,66,43,54.5,M,0.27,0.0,0,10,0,M
2023-02-09,71,37,54.0,M,0.00,0.0,0,11,0,M
2023-02-10,57,37,47.0,M,0.00,0.0,0,18,0,M
2023-02-11,62,32,47.0,M,0.00,0.0,0,18,0,M
2023-02-12,63,33,48.0,M,0.00,0.0,0,17,0,M
2023-02-13,72,42,57.0,M,T,0.0,0,8,0,M
2023-02-14,80,50,65.0,M,T,0.0,0,0,0,M
2023-02-15,81,47,64.0,M,0.00,0.0,0,1,0,M
2023-02-16,71,42,56.5,M,T,0.0,0,8,0,M
2023-02-17,56,35,45.5,M,0.00,0.0,0,19,0,M
