"Max Temperature, Min Temperature, Average Temperature, Error, Precipitation, Snowfall, Error, Heating Degree Days, Cooling Degree Days, Error Daily Lister (2022-01-01 - 2023-04-01), Stn: 13962"
2022-05-21,84,64,74.0,M,0.00,0.0,0,0,9,M
2022-05-22,80,56,68.0,M,0.00,0.0,0,0,3,M
2022-05-23,81,59,70.0,M,0.12,0.0,0,0,5,M
2022-05-24,69,56,62.5,M,0.49,0.0,0,2,0,M
2022-05-25,78,51,64.5,M,0.00,0.0,0,0,0,M
2022-05-26,95,55,75.0,M,0.00,0.0,0,0,10,M
2022-05-27,98,62,80.0,M,0.00,0.0,0,0,15,M
2022-05-28,104,75,89.5,M,0.00,0.0,0,0,25,M
2022-05-29,103,77,90.0,M,0.00,0.0,0,0,25,M
2022-05-30,98,72,85.0,M,0.00,0.0,0,0,20,M
2022-05-31,98,75,86.5,M,0.00,0.0,0,0,22,M
2022-06-01,97,68,82.5,M,0.07,0.0,0,0,18,M
2022-06-02,84,63,73.5,M,0.20,0.0,0,0,9,M
2022-06-03,81,64,72.5,M,0.41,0.0,0,0,8,M
2022-06-04,94,66,80.0,M,0.00,0.0,0,0,15,M
2022-06-05,103,72,87.5,M,0.00,0.0,0,0,23,M
2022-06-06,106,77,91.5,M,0.00,0.0,0,0,27,M
2022-06-07,101,77,89.0,M,0.00,0.0,0,0,24,M
2022-06-08,92,75,83.5,M,0.00,0.0,0,0,19,M
2022-06-09,99,70,84.5,M,0.00,0.0,0,0,20,M
2022-06-10,102,73,87.5,M,0.00,0.0,0,0,23,M
2022-06-11,108,80,94.0,M,0.00,0.0,0,0,29,M
2022-06-12,109,80,94.5,M,0.00,0.0,0,0,30,M
2022-06-13,105,79,92.0,M,0.00,0.0,0,0,27,M
2022-06-14,103,77,90.0,M,0.00,0.0,0,0,25,M
2022-06-15,102,78,90.0,M,0.00,0.0,0,0,25,M
2022-06-16,103,74,88.5,M,0.00,0.0,0,0,24,M
2022-06-17,101,74,87.5,M,0.00,0.0,0,0,23,M
2022-06-18,100,75,87.5,M,0.00,0.0,0,0,23,M
2022-06-19,100,74,87.0,M,0.00,0.0,0,0,22,M
2022-06-20,101,73,87.0,M,0.00,0.0,0,0,22,M
2022-06-21,101,76,88.5,M,0.00,0.0,0,0,24,M
2022-06-22,100,76,88.0,M,0.00,0.0,0,0,23,M
2022-06-23,102,76,89.0,M,0.00,0.0,0,0,24,M
2022-06-24,104,78,91.0,M,0.00,0.0,0,0,26,M
2022-06-25,104,78,91.0,M,0.00,0.0,0,0,26,M
2022-06-26,100,76,88.0,M,0.00,0.0,0,0,23,M
2022-06-27,93,65,79.0,M,0.01,0.0,0,0,14,M
2022-06-28,91,70,80.5,M,0.00,0.0,0,0,16,M
2022-06-29,98,68,83.0,M,0.00,0.0,0,0,18,M
2022-06-30,101,72,86.5,M,0.00,0.0,0,0,22,M
2022-07-01,101,77,89.0,M,0.00,0.0,0,0,24,M
2022-07-02,103,77,90.0,M,0.00,0.0,0,0,25,M
2022-07-03,99,74,86.5,M,0.09,0.0,0,0,22,M
2022-07-04,102,73,87.5,M,0.00,0.0,0,0,23,M
2022-07-05,103,79,91.0,M,0.00,0.0,0,0,26,M
2022-07-06,105,80,92.5,M,0.00,0.0,0,0,28,M
2022-07-07,105,80,92.5,M,0.00,0.0,0,0,28,M
2022-07-08,107,81,94.0,M,0.00,0.0,0,0,29,M
2022-07-09,106,76,91.0,M,0.01,0.0,0,0,26,M
2022-07-10,106,73,89.5,M,0.00,0.0,0,0,25,M
2022-07-11,106,74,90.0,M,0.00,0.0,0,0,25,M
2022-07-12,104,79,91.5,M,0.00,0.0,0,0,27,M
2022-07-13,107,72,89.5,M,0.00,0.0,0,0,25,M
2022-07-14,97,74,85.5,M,0.07,0.0,0,0,21,M
2022-07-15,101,67,84.0,M,0.00,0.0,0,0,19,M
2022-07-16,102,74,88.0,M,0.00,0.0,0,0,23,M
2022-07-17,104,81,92.5,M,0.00,0.0,0,0,28,M
2022-07-18,110,80,95.0,M,0.00,0.0,0,0,30,M
2022-07-19,110,83,96.5,M,0.00,0.0,0,0,32,M
2022-07-20,110,83,96.5,M,0.00,0.0,0,0,32,M
2022-07-21,95,79,87.0,M,T,0.0,0,0,22,M
2022-07-22,98,78,88.0,M,0.00,0.0,0,0,23,M
2022-07-23,103,80,91.5,M,0.00,0.0,0,0,27,M
2022-07-24,102,79,90.5,M,0.00,0.0,0,0,26,M
2022-07-25,104,80,92.0,M,0.00,0.0,0,0,27,M
2022-07-26,105,80,92.5,M,0.00,0.0,0,0,28,M
2022-07-27,104,79,91.5,M,0.00,0.0,0,0,27,M
2022-07-28,103,79,91.0,M,0.00,0.0,0,0,26,M
2022-07-29,103,80,91.5,M,0.00,0.0,0,0,27,M
2022-07-30,104,80,92.0,M,0.00,0.0,0,0,27,M
2022-07-31,105,81,93.0,M,0.00,0.0,0,0,28,M
2022-08-01,102,80,91.0,M,0.00,0.0,0,0,26,M
2022-08-02,103,80,91.5,M,0.00,0.0,0,0,27,M
2022-08-03,105,80,92.5,M,0.00,0.0,0,0,28,M
2022-08-04,106,81,93.5,M,0.00,0.0,0,0,29,M
2022-08-05,105,81,93.0,M,0.00,0.0,0,0,28,M
2022-08-06,103,78,90.5,M,0.00,0.0,0,0,26,M
2022-08-07,99,78,88.5,M,0.00,0.0,0,0,24,M
2022-08-08,103,79,91.0,M,0.00,0.0,0,0,26,M
2022-08-09,101,75,88.0,M,0.27,0.0,0,0,23,M
2022-08-10,93,77,85.0,M,T,0.0,0,0,20,M
2022-08-11,100,73,86.5,M,0.00,0.0,0,0,22,M
2022-08-12,97,71,84.0,M,0.00,0.0,0,0,19,M
2022-08-13,101,75,88.0,M,0.00,0.0,0,0,23,M
2022-08-14,100,74,87.0,M,0.00,0.0,0,0,22,M
2022-08-15,97,74,85.5,M,0.00,0.0,0,0,21,M
2022-08-16,98,72,85.0,M,0.00,0.0,0,0,20,M
2022-08-17,101,74,87.5,M,0.00,0.0,0,0,23,M
2022-08-18,93,73,83.0,M,0.00,0.0,0,0,18,M
2022-08-19,99,69,84.0,M,0.00,0.0,0,0,19,M
2022-08-20,99,73,86.0,M,0.01,0.0,0,0,21,M
2022-08-21,92,74,83.0,M,0.02,0.0,0,0,18,M
2022-08-22,83,73,78.0,M,0.18,0.0,0,0,13,M
2022-08-23,93,71,82.0,M,0.00,0.0,0,0,17,M
2022-08-24,91,67,79.0,M,0.00,0.0,0,0,14,M
2022-08-25,96,70,83.0,M,0.00,0.0,0,0,18,M
2022-08-26,97,69,83.0,M,0.00,0.0,0,0,18,M
2022-08-27,101,73,87.0,M,0.00,0.0,0,0,22,M
2022-08-28,101,78,89.5,M,0.00,0.0,0,0,25,M
2022-08-29,95,72,83.5,M,1.84,0.0,0,0,19,M
2022-08-30,83,70,76.5,M,0.57,0.0,0,0,12,M
2022-08-31,86,71,78.5,M,0.12,0.0,0,0,14,M
2022-09-01,84,71,77.5,M,0.17,0.0,0,0,13,M
2022-09-02,87,73,80.0,M,0.10,0.0,0,0,15,M
2022-09-03,95,70,82.5,M,0.35,0.0,0,0,18,M
2022-09-04,96,69,82.5,M,0.38,0.0,0,0,18,M
2022-09-05,93,71,82.0,M,T,0.0,0,0,17,M
2022-09-06,97,70,83.5,M,0.00,0.0,0,0,19,M
2022-09-07,95,68,81.5,M,0.00,0.0,0,0,17,M
2022-09-08,93,65,79.0,M,0.00,0.0,0,0,14,M
2022-09-09,94,70,82.0,M,0.00,0.0,0,0,17,M
2022-09-10,93,68,80.5,M,0.00,0.0,0,0,16,M
2022-09-11,83,64,73.5,M,0.00,0.0,0,0,9,M
2022-09-12,89,63,76.0,M,0.00,0.0,0,0,11,M
2022-09-13,95,71,83.0,M,0.00,0.0,0,0,18,M
2022-09-14,93,71,82.0,M,0.00,0.0,0,0,17,M
2022-09-15,90,70,80.0,M,0.00,0.0,0,0,15,M
2022-09-16,93,68,80.5,M,0.00,0.0,0,0,16,M
2022-09-17,94,72,83.0,M,0.00,0.0,0,0,18,M
2022-09-18,96,73,84.5,M,0.00,0.0,0,0,20,M
2022-09-19,94,70,82.0,M,0.00,0.0,0,0,17,M
2022-09-20,95,73,84.0,M,0.00,0.0,0,0,19,M
2022-09-21,95,72,83.5,M,0.00,0.0,0,0,19,M
2022-09-22,94,69,81.5,M,0.00,0.0,0,0,17,M
2022-09-23,95,61,78.0,M,0.00,0.0,0,0,13,M
2022-09-24,93,67,80.0,M,0.00,0.0,0,0,15,M
2022-09-25,95,71,83.0,M,0.03,0.0,0,0,18,M
2022-09-26,84,66,75.0,M,0.00,0.0,0,0,10,M
2022-09-27,91,57,74.0,M,0.00,0.0,0,0,9,M
2022-09-28,92,66,79.0,M,0.00,0.0,0,0,14,M
2022-09-29,94,64,79.0,M,0.00,0.0,0,0,14,M
2022-09-30,92,61,76.5,M,0.00,0.0,0,0,12,M
2022-10-01,89,61,75.0,M,0.00,0.0,0,0,10,M
2022-10-02,86,58,72.0,M,0.00,0.0,0,0,7,M
2022-10-03,85,56,70.5,M,0.00,0.0,0,0,6,M
2022-10-04,86,57,71.5,M,0.00,0.0,0,0,7,M
2022-10-05,88,57,72.5,M,0.00,0.0,M,0,8,M
2022-10-06,89,59,74.0,M,0.00,0.0,0,0,9,M
2022-10-07,86,63,74.5,M,T,0.0,0,0,10,M
2022-10-08,78,58,68.0,M,T,0.0,M,0,3,M
2022-10-09,85,54,69.5,M,0.62,0.0,0,0,5,M
2022-10-10,77,62,69.5,M,0.23,0.0,0,0,5,M
2022-10-11,82,61,71.5,M,0.22,0.0,0,0,7,M
2022-10-12,84,65,74.5,M,0.00,0.0,0,0,10,M
2022-10-13,81,54,67.5,M,0.00,0.0,0,0,3,M
2022-10-14,86,51,68.5,M,0.00,0.0,0,0,4,M
2022-10-15,89,67,78.0,M,0.00,0.0,M,0,13,M
2022-10-16,79,58,68.5,M,0.10,0.0,M,0,4,M
2022-10-17,67,50,58.5,M,0.11,0.0,0,6,0,M
2022-10-18,70,45,57.5,M,0.00,0.0,M,7,0,M
2022-10-19,77,47,62.0,M,T,0.0,0,3,0,M
2022-10-20,85,54,69.5,M,0.00,0.0,0,0,5,M
2022-10-21,89,53,71.0,M,0.00,0.0,0,0,6,M
2022-10-22,89,66,77.5,M,0.00,0.0,0,0,13,M
2022-10-23,88,68,78.0,M,T,0.0,0,0,13,M
2022-10-24,78,47,62.5,M,0.84,0.0,0,2,0,M
2022-10-25,71,45,58.0,M,0.00,0.0,0,7,0,M
2022-10-26,75,46,60.5,M,0.00,0.0,0,4,0,M
2022-10-27,76,54,65.0,M,T,0.0,0,0,0,M
2022-10-28,66,51,58.5,M,1.74,0.0,0,6,0,M
2022-10-29,65,49,57.0,M,0.00,0.0,0,8,0,M
2022-10-30,73,46,59.5,M,0.00,0.0,0,5,0,M
2022-10-31,77,50,63.5,M,0.00,0.0,0,1,0,M
2022-11-01,76,55,65.5,M,0.00,0.0,0,0,1,M
2022-11-02,74,57,65.5,M,0.00,0.0,0,0,1,M
2022-11-03,82,63,72.5,M,0.00,0.0,0,0,8,M
2022-11-04,81,48,64.5,M,0.03,0.0,0,0,0,M
2022-11-05,73,37,55.0,M,0.00,0.0,0,10,0,M
2022-11-06,83,53,68.0,M,0.00,0.0,0,0,3,M
2022-11-07,79,45,62.0,M,0.00,0.0,0,3,0,M
2022-11-08,80,66,73.0,M,0.00,0.0,0,0,8,M
2022-11-09,78,67,72.5,M,T,0.0,0,0,8,M
2022-11-10,81,59,70.0,M,0.00,0.0,0,0,5,M
2022-11-11,59,34,46.5,M,T,0.0,0,18,0,M
2022-11-12,55,28,41.5,M,0.00,0.0,0,23,0,M
2022-11-13,58,31,44.5,M,0.00,0.0,0,20,0,M
2022-11-14,61,32,46.5,M,0.01,0.0,0,18,0,M
2022-11-15,51,29,40.0,M,0.00,0.0,0,25,0,M
2022-11-16,53,36,44.5,M,0.00,0.0,0,20,0,M
2022-11-17,59,37,48.0,M,0.00,0.0,0,17,0,M
2022-11-18,43,32,37.5,M,0.00,0.0,0,27,0,M
2022-11-19,44,31,37.5,M,0.00,0.0,0,27,0,M
2022-11-20,48,24,36.0,M,0.00,0.0,0,29,0,M
2022-11-21,55,38,46.5,M,0.00,0.0,0,18,0,M
2022-11-22,61,36,48.5,M,0.00,0.0,0,16,0,M
2022-11-23,61,51,56.0,M,0.00,0.0,0,9,0,M
2022-11-24,61,49,55.0,M,T,0.0,0,10,0,M
2022-11-25,49,41,45.0,M,0.80,0.0,0,20,0,M
2022-11-26,49,40,44.5,M,0.71,0.0,0,20,0,M
2022-11-27,59,34,46.5,M,0.00,0.0,0,18,0,M
2022-11-28,71,39,55.0,M,0.00,0.0,0,10,0,M
2022-11-29,79,37,58.0,M,0.00,0.0,0,7,0,M
2022-11-30,49,28,38.5,M,0.00,0.0,0,26,0,M
2022-12-01,52,33,42.5,M,0.00,0.0,0,22,0,M
2022-12-02,77,51,64.0,M,0.00,0.0,0,1,0,M
2022-12-03,60,38,49.0,M,0.00,0.0,0,16,0,M
2022-12-04,62,40,51.0,M,0.00,0.0,0,14,0,M
2022-12-05,79,57,68.0,M,0.00,0.0,0,0,3,M
2022-12-06,75,60,67.5,M,T,0.0,0,0,3,M
2022-12-07,69,58,63.5,M,T,0.0,0,1,0,M
2022-12-08,78,52,65.0,M,0.00,0.0,0,0,0,M
2022-12-09,62,54,58.0,M,0.01,0.0,0,7,0,M
2022-12-10,59,50,54.5,M,0.33,0.0,0,10,0,M
2022-12-11,57,49,53.0,M,0.00,0.0,0,12,0,M
2022-12-12,67,54,60.5,M,0.00,0.0,0,4,0,M
2022-12-13,67,46,56.5,M,0.12,0.0,0,8,0,M
2022-12-14,52,33,42.5,M,0.00,0.0,0,22,0,M
2022-12-15,54,30,42.0,M,0.00,0.0,0,23,0,M
2022-12-16,46,30,38.0,M,0.00,0.0,0,27,0,M
2022-12-17,52,24,38.0,M,0.00,0.0,0,27,0,M
2022-12-18,57,32,44.5,M,0.00,0.0,0,20,0,M
2022-12-19,67,40,53.5,M,0.00,0.0,0,11,0,M
2022-12-20,45,34,39.5,M,0.00,0.0,0,25,0,M
2022-12-21,49,36,42.5,M,0.00,0.0,0,22,0,M
2022-12-22,44,10,27.0,M,T,T,0,38,0,M
2022-12-23,26,10,18.0,M,0.00,0.0,0,47,0,M
2022-12-24,39,16,27.5,M,0.00,0.0,0,37,0,M
2022-12-25,51,23,37.0,M,0.00,0.0,0,28,0,M
2022-12-26,60,29,44.5,M,0.00,0.0,0,20,0,M
2022-12-27,65,26,45.5,M,0.00,0.0,0,19,0,M
2022-12-28,73,49,61.0,M,0.00,0.0,0,4,0,M
2022-12-29,65,46,55.5,M,0.00,0.0,0,9,0,M
2022-12-30,58,35,46.5,M,0.01,0.0,0,18,0,M
2022-12-31,76,42,59.0,M,0.00,0.0,0,6,0,M
2023-01-01,79,48,63.5,M,0.00,0.0,0,1,0,M
2023-01-02,77,52,64.5,M,0.00,0.0,0,0,0,M
2023-01-03,62,44,53.0,M,0.00,0.0,0,12,0,M
2023-01-04,64,38,51.0,M,0.00,0.0,0,14,0,M
2023-01-05,64,30,47.0,M,0.00,0.0,0,18,0,M
2023-01-06,77,45,61.0,M,0.00,0.0,0,4,0,M
2023-01-07,63,40,51.5,M,0.00,0.0,0,13,0,M
2023-01-08,64,34,49.0,M,0.00,0.0,0,16,0,M
2023-01-09,77,48,62.5,M,0.00,0.0,0,2,0,M
2023-01-10,84,50,67.0,M,0.00,0.0,0,0,2,M
2023-01-11,83,49,66.0,M,0.00,0.0,0,0,1,M
2023-01-12,60,35,47.5,M,0.00,0.0,0,17,0,M
2023-01-13,64,29,46.5,M,0.00,0.0,0,18,0,M
2023-01-14,68,42,55.0,M,0.00,0.0,0,10,0,M
2023-01-15,68,51,59.5,M,0.00,0.0,0,5,0,M
2023-01-16,75,53,64.0,M,0.00,0.0,0,1,0,M
2023-01-17,74,49,61.5,M,0.00,0.0,0,3,0,M
2023-01-18,66,53,59.5,M,T,0.0,0,5,0,M
2023-01-19,60,34,47.0,M,0.00,0.0,0,18,0,M
2023-01-20,63,42,52.5,M,0.00,0.0,0,12,0,M
2023-01-21,63,40,51.5,M,0.00,0.0,0,13,0,M
2023-01-22,55,32,43.5,M,0.00,0.0,0,21,0,M
2023-01-23,56,32,44.0,M,0.00,0.0,0,21,0,M
2023-01-24,46,33,39.5,M,0.73,T,0,25,0,M
2023-01-25,50,32,41.0,M,0.00,0.0,0,24,0,M
2023-01-26,53,29,41.0,M,0.00,0.0,0,24,0,M
2023-01-27,61,32,46.5,M,0.00,0.0,0,18,0,M
2023-01-28,67,43,55.0,M,0.00,0.0,0,10,0,M
2023-01-29,53,27,40.0,M,T,0.0,0,25,0,M
2023-01-30,27,20,23.5,M,T,T,0,41,0,M
2023-01-31,26,20,23.0,M,T,T,0,42,0,M
2023-02-01,30,25,27.5,M,0.24,T,0,37,0,M
2023-02-02,41,30,35.5,M,0.07,0.0,0,29,0,M
2023-02-03,55,25,40.0,M,0.00,0.0,0,25,0,M
2023-02-04,59,36,47.5,M,0.00,0.0,0,17,0,M
2023-02-05,76,40,58.0,M,0.00,0.0,0,7,0,M
2023-02-06,80,53,66.5,M,0.00,0.0,0,0,2,M
2023-02-07,63,40,51.5,M,0.10,0.0,0,13,0,M
2023-02-08,57,39,48.0,M,0.28,0.0,0,17,0,M
2023-02-09,56,38,47.0,M,0.00,0.0,0,18,0,M
2023-02-10,47,30,38.5,M,T,0.0,0,26,0,M
2023-02-11,55,20,37.5,M,0.00,0.0,0,27,0,M
2023-02-12,70,36,53.0,M,0.00,0.0,0,12,0,M
2023-02-13,64,40,52.0,M,0.00,0.0,0,13,0,M
2023-02-14,69,49,59.0,M,0.38,0.0,0,6,0,M
2023-02-15,84,46,65.0,M,0.00,0.0,0,0,0,M
2023-02-16,46,29,37.5,M,0.00,0.0,0,27,0,M
