"Max Temperature, Min Temperature, Average Temperature, Error, Precipitation, Snowfall, Error, Heating Degree Days, Cooling Degree Days, Error Daily Lister (2022-01-01 - 2023-04-01), Stn: 12919"
2022-04-12,89,76,82.5,M,0.05,0.0,0,0,18,M
2022-04-13,97,75,86.0,M,0.00,0.0,0,0,21,M
2022-04-14,85,74,79.5,M,T,0.0,M,0,15,M
2022-04-15,92,75,83.5,M,0.00,0.0,M,0,19,M
2022-04-16,93,77,85.0,M,0.00,0.0,M,0,20,M
2022-04-17,90,75,82.5,M,0.00,0.0,0,0,18,M
2022-04-18,88,76,82.0,M,0.00,0.0,0,0,17,M
2022-04-19,85,75,80.0,M,0.01,0.0,0,0,15,M
2022-04-20,87,76,81.5,M,0.01,0.0,0,0,17,M
2022-04-21,89,77,83.0,M,T,0.0,0,0,18,M
2022-04-22,90,76,83.0,M,0.00,0.0,0,0,18,M
2022-04-23,90,76,83.0,M,0.00,0.0,0,0,18,M
2022-04-24,90,76,83.0,M,0.00,0.0,0,0,18,M
2022-04-25,91,77,84.0,M,0.02,0.0,0,0,19,M
2022-04-26,78,69,73.5,M,2.94,0.0,0,0,9,M
2022-04-27,86,69,77.5,M,T,0.0,0,0,13,M
2022-04-28,87,72,79.5,M,T,0.0,0,0,15,M
2022-04-29,89,75,82.0,M,0.00,0.0,0,0,17,M
2022-04-30,89,76,82.5,M,0.00,0.0,0,0,18,M
2022-05-01,92,77,84.5,M,0.00,0.0,0,0,20,M
2022-05-02,91,78,84.5,M,0.00,0.0,0,0,20,M
2022-05-03,91,77,84.0,M,0.00,0.0,0,0,19,M
2022-05-04,91,78,84.5,M,0.00,0.0,0,0,20,M
2022-05-05,93,80,86.5,M,0.00,0.0,0,0,22,M
2022-05-06,93,79,86.0,M,0.00,0.0,0,0,21,M
2022-05-07,94,78,86.0,M,0.00,0.0,0,0,21,M
2022-05-08,91,79,85.0,M,0.00,0.0,0,0,20,M
2022-05-09,94,80,87.0,M,0.00,0.0,0,0,22,M
2022-05-10,91,80,85.5,M,0.00,0.0,0,0,21,M
2022-05-11,90,73,81.5,M,0.00,0.0,0,0,17,M
2022-05-12,91,70,80.5,M,0.00,0.0,0,0,16,M
2022-05-13,91,71,81.0,M,0.00,0.0,0,0,16,M
2022-05-14,91,73,82.0,M,0.00,0.0,0,0,17,M
2022-05-15,92,72,82.0,M,0.00,0.0,0,0,17,M
2022-05-16,93,72,82.5,M,0.00,0.0,0,0,18,M
2022-05-17,92,73,82.5,M,0.00,0.0,0,0,18,M
2022-05-18,91,76,83.5,M,0.00,0.0,0,0,19,M
2022-05-19,91,76,83.5,M,0.00,0.0,0,0,19,M
2022-05-20,95,81,88.0,M,0.00,0.0,0,0,23,M
2022-05-21,97,80,88.5,M,0.00,0.0,0,0,24,M
2022-05-22,87,75,81.0,M,0.05,0.0,M,0,16,M
2022-05-23,90,72,81.0,M,0.00,0.0,M,0,16,M
2022-05-24,89,70,79.5,M,4.61,0.0,0,0,15,M
2022-05-25,89,68,78.5,M,0.48,0.0,0,0,14,M
2022-05-26,93,75,84.0,M,0.00,0.0,0,0,19,M
2022-05-27,92,76,84.0,M,0.00,0.0,0,0,19,M
2022-05-28,93,77,85.0,M,0.00,0.0,0,0,20,M
2022-05-29,92,79,85.5,M,0.00,0.0,0,0,21,M
2022-05-30,92,80,86.0,M,0.00,0.0,0,0,21,M
2022-05-31,92,80,86.0,M,0.00,0.0,0,0,21,M
2022-06-01,91,79,85.0,M,0.00,0.0,0,0,20,M
2022-06-02,91,77,84.0,M,0.00,0.0,0,0,19,M
2022-06-03,92,74,83.0,M,0.00,0.0,0,0,18,M
2022-06-04,93,73,83.0,M,0.00,0.0,0,0,18,M
2022-06-05,93,74,83.5,M,0.00,0.0,0,0,19,M
2022-06-06,93,79,86.0,M,0.00,0.0,0,0,21,M
2022-06-07,94,79,86.5,M,0.00,0.0,0,0,22,M
2022-06-08,94,80,87.0,M,0.00,0.0,0,0,22,M
2022-06-09,94,81,87.5,M,0.00,0.0,0,0,23,M
2022-06-10,97,80,88.5,M,0.00,0.0,0,0,24,M
2022-06-11,97,81,89.0,M,0.00,0.0,0,0,24,M
2022-06-12,96,81,88.5,M,0.00,0.0,0,0,24,M
2022-06-13,94,80,87.0,M,0.00,0.0,0,0,22,M
2022-06-14,91,81,86.0,M,0.00,0.0,0,0,21,M
2022-06-15,96,81,88.5,M,0.00,0.0,0,0,24,M
2022-06-16,95,77,86.0,M,0.00,0.0,0,0,21,M
2022-06-17,94,75,84.5,M,T,0.0,0,0,20,M
2022-06-18,94,77,85.5,M,0.10,0.0,0,0,21,M
2022-06-19,95,76,85.5,M,0.00,0.0,0,0,21,M
2022-06-20,95,78,86.5,M,0.00,0.0,0,0,22,M
2022-06-21,95,78,86.5,M,T,0.0,0,0,22,M
2022-06-22,95,78,86.5,M,T,0.0,0,0,22,M
2022-06-23,96,76,86.0,M,0.00,0.0,0,0,21,M
2022-06-24,96,76,86.0,M,0.00,0.0,0,0,21,M
2022-06-25,95,76,85.5,M,0.00,0.0,0,0,21,M
2022-06-26,96,76,86.0,M,0.02,0.0,0,0,21,M
2022-06-27,97,76,86.5,M,0.00,0.0,0,0,22,M
2022-06-28,96,76,86.0,M,0.00,0.0,0,0,21,M
2022-06-29,94,77,85.5,M,0.01,0.0,0,0,21,M
2022-06-30,97,77,87.0,M,0.00,0.0,0,0,22,M
2022-07-01,98,82,90.0,M,0.00,0.0,0,0,25,M
2022-07-02,96,81,88.5,M,0.00,0.0,0,0,24,M
2022-07-03,96,79,87.5,M,0.00,0.0,0,0,23,M
2022-07-04,97,80,88.5,M,0.00,0.0,0,0,24,M
2022-07-05,97,79,88.0,M,0.00,0.0,0,0,23,M
2022-07-06,97,78,87.5,M,0.00,0.0,0,0,23,M
2022-07-07,97,78,87.5,M,0.00,0.0,0,0,23,M
2022-07-08,97,78,87.5,M,0.00,0.0,0,0,23,M
2022-07-09,98,76,87.0,M,0.00,0.0,0,0,22,M
2022-07-10,100,77,88.5,M,0.00,0.0,0,0,24,M
2022-07-11,98,79,88.5,M,0.00,0.0,0,0,24,M
2022-07-12,98,79,88.5,M,0.00,0.0,0,0,24,M
2022-07-13,99,79,89.0,M,0.00,0.0,0,0,24,M
2022-07-14,94,78,86.0,M,T,0.0,0,0,21,M
2022-07-15,98,79,88.5,M,T,0.0,0,0,24,M
2022-07-16,98,78,88.0,M,0.00,0.0,0,0,23,M
2022-07-17,97,75,86.0,M,0.00,0.0,0,0,21,M
2022-07-18,97,78,87.5,M,0.00,0.0,0,0,23,M
2022-07-19,98,79,88.5,M,0.00,0.0,0,0,24,M
2022-07-20,97,81,89.0,M,0.00,0.0,0,0,24,M
2022-07-21,97,80,88.5,M,0.00,0.0,0,0,24,M
2022-07-22,97,80,88.5,M,0.00,0.0,0,0,24,M
2022-07-23,97,80,88.5,M,0.20,0.0,0,0,24,M
2022-07-24,98,78,88.0,M,0.00,0.0,0,0,23,M
2022-07-25,97,80,88.5,M,0.05,0.0,0,0,24,M
2022-07-26,97,78,87.5,M,0.00,0.0,0,0,23,M
2022-07-27,97,80,88.5,M,T,0.0,0,0,24,M
2022-07-28,98,78,88.0,M,0.00,0.0,0,0,23,M
2022-07-29,98,80,89.0,M,T,0.0,0,0,24,M
2022-07-30,98,77,87.5,M,0.00,0.0,0,0,23,M
2022-07-31,97,77,87.0,M,T,0.0,0,0,22,M
2022-08-01,97,77,87.0,M,0.01,0.0,0,0,22,M
2022-08-02,98,79,88.5,M,T,0.0,0,0,24,M
2022-08-03,98,81,89.5,M,0.00,0.0,0,0,25,M
2022-08-04,98,81,89.5,M,0.00,0.0,0,0,25,M
2022-08-05,98,77,87.5,M,0.00,0.0,0,0,23,M
2022-08-06,97,79,88.0,M,0.00,0.0,0,0,23,M
2022-08-07,98,78,88.0,M,0.00,0.0,0,0,23,M
2022-08-08,96,77,86.5,M,0.05,0.0,0,0,22,M
2022-08-09,97,78,87.5,M,0.00,0.0,0,0,23,M
2022-08-10,98,77,87.5,M,T,0.0,0,0,23,M
2022-08-11,99,79,89.0,M,0.00,0.0,M,0,24,M
2022-08-12,97,78,87.5,M,0.72,0.0,M,0,23,M
2022-08-13,92,78,85.0,M,0.45,0.0,M,0,20,M
2022-08-14,90,77,83.5,M,0.38,0.0,0,0,19,M
2022-08-15,95,81,88.0,M,T,0.0,0,0,23,M
2022-08-16,95,80,87.5,M,0.14,0.0,0,0,23,M
2022-08-17,97,79,88.0,M,T,0.0,0,0,23,M
2022-08-18,97,79,88.0,M,0.00,0.0,0,0,23,M
2022-08-19,96,77,86.5,M,0.00,0.0,0,0,22,M
2022-08-20,94,80,87.0,M,0.01,0.0,0,0,22,M
2022-08-21,94,77,85.5,M,0.05,0.0,0,0,21,M
2022-08-22,97,78,87.5,M,T,0.0,0,0,23,M
2022-08-23,99,79,89.0,M,0.00,0.0,0,0,24,M
2022-08-24,98,78,88.0,M,0.00,0.0,0,0,23,M
2022-08-25,98,78,88.0,M,0.00,0.0,0,0,23,M
2022-08-26,93,78,85.5,M,1.01,0.0,0,0,21,M
2022-08-27,95,77,86.0,M,0.00,0.0,0,0,21,M
2022-08-28,95,79,87.0,M,T,0.0,0,0,22,M
2022-08-29,92,80,86.0,M,T,0.0,0,0,21,M
2022-08-30,95,81,88.0,M,0.05,0.0,0,0,23,M
2022-08-31,96,78,87.0,M,0.00,0.0,0,0,22,M
2022-09-01,95,78,86.5,M,0.00,0.0,0,0,22,M
2022-09-02,94,78,86.0,M,0.12,0.0,0,0,21,M
2022-09-03,91,76,83.5,M,0.45,0.0,0,0,19,M
2022-09-04,89,77,83.0,M,0.26,0.0,0,0,18,M
2022-09-05,85,76,80.5,M,0.13,0.0,0,0,16,M
2022-09-06,86,77,81.5,M,0.04,0.0,0,0,17,M
2022-09-07,93,75,84.0,M,0.00,0.0,0,0,19,M
2022-09-08,95,73,84.0,M,0.00,0.0,0,0,19,M
2022-09-09,97,75,86.0,M,0.10,0.0,0,0,21,M
2022-09-10,95,75,85.0,M,0.00,0.0,0,0,20,M
2022-09-11,95,74,84.5,M,0.00,0.0,0,0,20,M
2022-09-12,95,74,84.5,M,0.00,0.0,0,0,20,M
2022-09-13,95,75,85.0,M,0.00,0.0,0,0,20,M
2022-09-14,94,76,85.0,M,0.41,0.0,0,0,20,M
2022-09-15,92,76,84.0,M,0.57,0.0,0,0,19,M
2022-09-16,95,75,85.0,M,T,0.0,0,0,20,M
2022-09-17,94,77,85.5,M,0.06,0.0,0,0,21,M
2022-09-18,93,77,85.0,M,0.09,0.0,0,0,20,M
2022-09-19,94,76,85.0,M,0.04,0.0,0,0,20,M
2022-09-20,93,76,84.5,M,0.33,0.0,0,0,20,M
2022-09-21,94,74,84.0,M,0.00,0.0,0,0,19,M
2022-09-22,94,74,84.0,M,0.00,0.0,0,0,19,M
2022-09-23,93,76,84.5,M,T,0.0,0,0,20,M
2022-09-24,92,76,84.0,M,0.81,0.0,0,0,19,M
2022-09-25,91,74,82.5,M,T,0.0,0,0,18,M
2022-09-26,88,72,80.0,M,0.75,0.0,0,0,15,M
2022-09-27,92,72,82.0,M,0.40,0.0,0,0,17,M
2022-09-28,90,68,79.0,M,0.00,0.0,0,0,14,M
2022-09-29,89,67,78.0,M,0.00,0.0,0,0,13,M
2022-09-30,90,65,77.5,M,0.00,0.0,0,0,13,M
2022-10-01,87,68,77.5,M,0.00,0.0,0,0,13,M
2022-10-02,90,67,78.5,M,0.00,0.0,0,0,14,M
2022-10-03,88,67,77.5,M,0.00,0.0,0,0,13,M
2022-10-04,88,70,79.0,M,0.00,0.0,0,0,14,M
2022-10-05,90,67,78.5,M,0.00,0.0,0,0,14,M
2022-10-06,90,69,79.5,M,0.00,0.0,0,0,15,M
2022-10-07,87,73,80.0,M,T,0.0,0,0,15,M
2022-10-08,89,72,80.5,M,0.00,0.0,0,0,16,M
2022-10-09,89,71,80.0,M,0.01,0.0,0,0,15,M
2022-10-10,90,67,78.5,M,0.02,0.0,0,0,14,M
2022-10-11,92,70,81.0,M,0.00,0.0,0,0,16,M
2022-10-12,93,73,83.0,M,0.00,0.0,0,0,18,M
2022-10-13,94,74,84.0,M,0.00,0.0,0,0,19,M
2022-10-14,93,73,83.0,M,0.00,0.0,0,0,18,M
2022-10-15,93,73,83.0,M,0.00,0.0,0,0,18,M
2022-10-16,94,73,83.5,M,0.00,0.0,0,0,19,M
2022-10-17,95,76,85.5,M,0.80,0.0,0,0,21,M
2022-10-18,77,54,65.5,M,0.02,0.0,0,0,1,M
2022-10-19,77,54,65.5,M,0.00,0.0,0,0,1,M
2022-10-20,84,52,68.0,M,0.00,0.0,0,0,3,M
2022-10-21,86,58,72.0,M,0.00,0.0,0,0,7,M
2022-10-22,89,66,77.5,M,0.00,0.0,0,0,13,M
2022-10-23,91,70,80.5,M,T,0.0,0,0,16,M
2022-10-24,90,80,85.0,M,0.00,0.0,0,0,20,M
2022-10-25,82,62,72.0,M,0.03,0.0,0,0,7,M
2022-10-26,85,61,73.0,M,0.00,0.0,0,0,8,M
2022-10-27,86,66,76.0,M,T,0.0,0,0,11,M
2022-10-28,89,65,77.0,M,T,0.0,0,0,12,M
2022-10-29,82,55,68.5,M,0.00,0.0,0,0,4,M
2022-10-30,81,54,67.5,M,0.00,0.0,0,0,3,M
2022-10-31,82,68,75.0,M,1.42,0.0,0,0,10,M
2022-11-01,84,72,78.0,M,0.33,0.0,0,0,13,M
2022-11-02,84,70,77.0,M,0.00,0.0,0,0,12,M
2022-11-03,88,68,78.0,M,0.01,0.0,0,0,13,M
2022-11-04,90,77,83.5,M,0.01,0.0,0,0,19,M
2022-11-05,82,72,77.0,M,0.01,0.0,0,0,12,M
2022-11-06,90,69,79.5,M,T,0.0,0,0,15,M
2022-11-07,88,72,80.0,M,0.05,0.0,0,0,15,M
2022-11-08,85,67,76.0,M,0.06,0.0,0,0,11,M
2022-11-09,86,67,76.5,M,0.00,0.0,0,0,12,M
2022-11-10,87,66,76.5,M,0.00,0.0,0,0,12,M
2022-11-11,87,68,77.5,M,0.00,0.0,0,0,13,M
2022-11-12,68,47,57.5,M,0.44,0.0,0,7,0,M
2022-11-13,68,55,61.5,M,T,0.0,0,3,0,M
2022-11-14,85,62,73.5,M,0.01,0.0,0,0,9,M
2022-11-15,66,53,59.5,M,0.00,0.0,0,5,0,M
2022-11-16,56,47,51.5,M,0.02,0.0,0,13,0,M
2022-11-17,59,47,53.0,M,0.16,0.0,0,12,0,M
2022-11-18,66,52,59.0,M,0.40,0.0,0,6,0,M
2022-11-19,66,46,56.0,M,0.76,0.0,0,9,0,M
2022-11-20,48,43,45.5,M,0.02,0.0,0,19,0,M
2022-11-21,50,45,47.5,M,0.32,0.0,0,17,0,M
2022-11-22,53,48,50.5,M,2.63,0.0,0,14,0,M
2022-11-23,68,53,60.5,M,T,0.0,0,4,0,M
2022-11-24,83,60,71.5,M,0.00,0.0,0,0,7,M
2022-11-25,71,58,64.5,M,0.20,0.0,0,0,0,M
2022-11-26,71,52,61.5,M,0.01,0.0,0,3,0,M
2022-11-27,81,51,66.0,M,0.00,0.0,0,0,1,M
2022-11-28,82,65,73.5,M,0.00,0.0,0,0,9,M
2022-11-29,86,72,79.0,M,0.00,0.0,0,0,14,M
2022-11-30,75,61,68.0,M,0.00,0.0,0,0,3,M
2022-12-01,68,54,61.0,M,0.03,0.0,0,4,0,M
2022-12-02,76,58,67.0,M,0.00,0.0,0,0,2,M
2022-12-03,84,68,76.0,M,0.00,0.0,0,0,11,M
2022-12-04,82,67,74.5,M,0.00,0.0,0,0,10,M
2022-12-05,83,64,73.5,M,0.00,0.0,0,0,9,M
2022-12-06,83,70,76.5,M,0.00,0.0,0,0,12,M
2022-12-07,82,70,76.0,M,T,0.0,0,0,11,M
2022-12-08,83,70,76.5,M,0.00,0.0,0,0,12,M
2022-12-09,83,68,75.5,M,0.00,0.0,0,0,11,M
2022-12-10,84,67,75.5,M,0.00,0.0,0,0,11,M
2022-12-11,83,65,74.0,M,0.00,0.0,0,0,9,M
2022-12-12,82,68,75.0,M,0.00,0.0,0,0,10,M
2022-12-13,84,72,78.0,M,0.00,0.0,0,0,13,M
2022-12-14,76,51,63.5,M,0.00,0.0,0,1,0,M
2022-12-15,77,48,62.5,M,0.00,0.0,0,2,0,M
2022-12-16,76,56,66.0,M,0.00,0.0,0,0,1,M
2022-12-17,67,47,57.0,M,0.03,0.0,0,8,0,M
2022-12-18,66,51,58.5,M,0.14,0.0,0,6,0,M
2022-12-19,67,54,60.5,M,0.05,0.0,0,4,0,M
2022-12-20,58,51,54.5,M,0.00,0.0,0,10,0,M
2022-12-21,66,49,57.5,M,0.00,0.0,0,7,0,M
2022-12-22,74,40,57.0,M,T,0.0,0,8,0,M
2022-12-23,40,27,33.5,M,0.00,0.0,0,31,0,M
2022-12-24,38,31,34.5,M,0.00,0.0,0,30,0,M
2022-12-25,54,38,46.0,M,0.00,0.0,0,19,0,M
2022-12-26,67,41,54.0,M,0.00,0.0,0,11,0,M
2022-12-27,69,45,57.0,M,0.00,0.0,0,8,0,M
2022-12-28,79,45,62.0,M,0.00,0.0,0,3,0,M
2022-12-29,81,63,72.0,M,0.00,0.0,0,0,7,M
2022-12-30,81,61,71.0,M,0.00,0.0,0,0,6,M
2022-12-31,83,58,70.5,M,0.00,0.0,0,0,6,M
2023-01-01,83,64,73.5,M,0.00,0.0,0,0,9,M
2023-01-02,82,71,76.5,M,0.00,0.0,0,0,12,M
2023-01-03,85,57,71.0,M,0.00,0.0,0,0,6,M
2023-01-04,78,53,65.5,M,0.00,0.0,0,0,1,M
2023-01-05,82,51,66.5,M,0.00,0.0,0,0,2,M
2023-01-06,81,58,69.5,M,0.00,0.0,0,0,5,M
2023-01-07,83,68,75.5,M,0.00,0.0,0,0,11,M
2023-01-08,74,62,68.0,M,0.00,0.0,0,0,3,M
2023-01-09,79,60,69.5,M,0.00,0.0,0,0,5,M
2023-01-10,83,55,69.0,M,0.00,0.0,0,0,4,M
2023-01-11,83,62,72.5,M,0.00,0.0,M,0,8,M
2023-01-12,79,56,67.5,M,T,0.0,M,0,3,M
2023-01-13,67,43,55.0,M,0.00,0.0,0,10,0,M
2023-01-14,72,39,55.5,M,0.00,0.0,0,9,0,M
2023-01-15,79,53,66.0,M,0.00,0.0,0,0,1,M
2023-01-16,83,62,72.5,M,0.00,0.0,0,0,8,M
2023-01-17,83,60,71.5,M,0.00,0.0,0,0,7,M
2023-01-18,85,69,77.0,M,0.00,0.0,0,0,12,M
2023-01-19,74,65,69.5,M,T,0.0,0,0,5,M
2023-01-20,74,65,69.5,M,0.11,0.0,0,0,5,M
2023-01-21,75,60,67.5,M,0.00,0.0,0,0,3,M
2023-01-22,71,50,60.5,M,0.00,0.0,0,4,0,M
2023-01-23,72,51,61.5,M,0.00,0.0,0,3,0,M
2023-01-24,83,62,72.5,M,0.05,0.0,0,0,8,M
2023-01-25,68,46,57.0,M,0.00,0.0,0,8,0,M
2023-01-26,65,44,54.5,M,0.00,0.0,0,10,0,M
2023-01-27,64,56,60.0,M,0.02,0.0,0,5,0,M
2023-01-28,73,60,66.5,M,0.07,0.0,0,0,2,M
2023-01-29,81,67,74.0,M,0.02,0.0,0,0,9,M
2023-01-30,82,54,68.0,M,0.00,0.0,0,0,3,M
2023-01-31,54,39,46.5,M,T,0.0,0,18,0,M
2023-02-01,41,37,39.0,M,0.03,0.0,0,26,0,M
2023-02-02,51,39,45.0,M,0.05,0.0,0,20,0,M
2023-02-03,61,41,51.0,M,0.00,0.0,0,14,0,M
2023-02-04,74,46,60.0,M,0.00,0.0,0,5,0,M
2023-02-05,80,50,65.0,M,0.00,0.0,0,0,0,M
2023-02-06,79,57,68.0,M,0.00,0.0,0,0,3,M
2023-02-07,83,69,76.0,M,0.00,0.0,0,0,11,M
2023-02-08,76,58,67.0,M,T,0.0,0,0,2,M
2023-02-09,75,54,64.5,M,0.00,0.0,0,0,0,M
2023-02-10,68,50,59.0,M,0.20,0.0,0,6,0,M
2023-02-11,68,38,53.0,M,0.00,0.0,0,12,0,M
2023-02-12,71,38,54.5,M,0.00,0.0,0,10,0,M
2023-02-13,75,50,62.5,M,0.00,0.0,0,2,0,M
2023-02-14,84,64,74.0,M,0.00,0.0,0,0,9,M
2023-02-15,83,63,73.0,M,0.00,0.0,0,0,8,M
2023-02-16,73,55,64.0,M,T,0.0,0,1,0,M
