"Max Temperature, Min Temperature, Average Temperature, Error, Precipitation, Snowfall, Error, Heating Degree Days, Cooling Degree Days, Error Daily Lister (2022-01-01 - 2023-04-01), Stn: 12960"

Station:,HOUSTON INTERCONTINENTAL AP,State:,TX,ID:,12960
Latitude:,29.98438 degreeN,Longitude:,95.36072 degreeW,Elevation:,90.0 feet
Station period of record:,maxt: 06/01/1969-04/12/2023; mint: 06/01/1969-04/12/2023; avgt: 06/01/1969-04/12/2023; obst: null; pcpn: 06/01/1969-04/12/2023; snow: 06/01/1969-04/12/2023; snwd: 06/01/1969-04/12/2023; hdd: 06/01/1969-04/12/2023; cdd: 06/01/1969-04/12/2023; evap: null

Date,maxt,mint,avgt,obst,pcpn,snow,snwd,hdd,cdd,evap
2023-02-23,83,70,76.5,M,0.00,0.0,0,0,12,M
2023-02-24,79,69,74.0,M,0.00,0.0,0,0,9,M
2023-02-25,82,62,72.0,M,0.02,0.0,0,0,7,M
2023-02-26,82,70,76.0,M,T,0.0,0,0,11,M
2023-02-27,84,59,71.5,M,T,0.0,0,0,7,M
2023-02-28,84,56,70.0,M,0.00,0.0,0,0,5,M
2023-03-01,84,71,77.5,M,0.00,0.0,0,0,13,M
2023-03-02,79,65,72.0,M,0.08,0.0,0,0,7,M
2023-03-03,72,53,62.5,M,0.00,0.0,0,2,0,M
2023-03-04,80,46,63.0,M,0.00,0.0,0,2,0,M
2023-03-05,78,50,64.0,M,0.00,0.0,0,1,0,M
2023-03-06,83,55,69.0,M,0.00,0.0,0,0,4,M
2023-03-07,83,67,75.0,M,T,0.0,0,0,10,M
2023-03-08,87,66,76.5,M,0.00,0.0,0,0,12,M
2023-03-09,86,62,74.0,M,0.00,0.0,0,0,9,M
2023-03-10,79,63,71.0,M,0.01,0.0,0,0,6,M
2023-03-11,86,63,74.5,M,0.00,0.0,0,0,10,M
2023-03-12,84,59,71.5,M,0.00,0.0,0,0,7,M
2023-03-13,71,53,62.0,M,0.00,0.0,0,3,0,M
2023-03-14,67,50,58.5,M,0.00,0.0,0,6,0,M
2023-03-15,70,44,57.0,M,0.00,0.0,0,8,0,M
2023-03-16,75,63,69.0,M,0.21,0.0,0,0,4,M
2023-03-17,72,45,58.5,M,0.76,0.0,0,6,0,M
2023-03-18,56,47,51.5,M,T,0.0,0,13,0,M
2023-03-19,59,39,49.0,M,0.00,0.0,0,16,0,M
2023-03-20,56,37,46.5,M,0.00,0.0,0,18,0,M
2023-03-21,73,53,63.0,M,T,0.0,0,2,0,M
2023-03-22,83,68,75.5,M,0.00,0.0,0,0,11,M
2023-03-23,85,71,78.0,M,T,0.0,0,0,13,M
2023-03-24,83,70,76.5,M,0.01,0.0,0,0,12,M
2023-03-25,85,60,72.5,M,0.00,0.0,0,0,8,M
2023-03-26,82,54,68.0,M,0.07,0.0,0,0,3,M
2023-03-27,77,63,70.0,M,T,0.0,0,0,5,M
2023-03-28,77,62,69.5,M,T,0.0,0,0,5,M
2023-03-29,68,56,62.0,M,0.01,0.0,0,3,0,M
2023-03-30,76,58,67.0,M,T,0.0,0,0,2,M
2023-03-31,84,73,78.5,M,T,0.0,0,0,14,M
2023-04-01,89,65,77.0,M,0.00,0.0,0,0,12,M

